date,AAPL,MSFT,AMZN,JNJ,XOM,BRK-B,JPM,GOOGL,GOOG,SPX
2015/4/22,128.62,42.985,389.8,100.43,87.46,141.99,62.94,549.18,539.365,2107.96
2015/4/23,129.67,43.34,389.99,100.46,87.54,142.43,62.8,557.46,547,2112.9299
2015/4/24,130.28,47.87,445.1,101.08,86.97,142.09,62.6,573.66,565.06,2117.6899
2015/4/27,132.65,48.03,438.56,100.58,87.01,141.09,62.34,566.12,555.37,2108.9199
2015/4/28,130.56,49.155,429.31,100.74,87.8,142.52,62.76,564.37,553.68,2114.76
2015/4/29,128.64,49.06,429.37,100.39,87.87,142.41,63.6,561.39,549.08,2106.8501
2015/4/30,125.15,48.64,421.78,99.2,87.37,141.21,63.26,548.77,537.34,2085.51
2015/5/1,128.95,48.655,422.87,100.13,88.85,143.36,63.61,551.16,537.9,2108.29
2015/5/4,128.7,48.24,423.04,100.35,89.11,146.15,64.72,552.84,540.78,2114.49
2015/5/5,125.8,47.6,421.19,99.5,88.61,144.56,64.4,543.045,530.8,2089.46
2015/5/6,125.01,46.28,419.1,99.17,88.19,143.78,63.92,535.08,524.22,2080.1499
2015/5/7,125.26,46.7,426.88,99.66,87.6,145.31,64.5,542.04,530.7,2088
2015/5/8,127.62,47.75,433.69,101.47,88.99,148.31,65.49,548.95,538.22,2116.1001
2015/5/11,126.32,47.37,432.85,101.03,86.78,146.17,65.45,545.78,535.7,2105.3301
2015/5/12,125.865,47.35,431.02,100.47,87.02,144.79,65.36,538.73,529.04,2099.1201
2015/5/13,126.01,47.625,426.87,100.55,86.56,144.26,65.52,539.49,529.62,2098.48
2015/5/14,128.95,48.72,432.28,101.83,86.97,145.78,66.05,549.2,538.4,2121.1001
2015/5/15,128.77,48.295,426,102.3,87.35,145.26,65.88,546.49,533.85,2122.73
2015/5/18,130.19,48.01,425.24,103.42,86.85,145.83,66.42,546.67,532.3,2129.2
2015/5/19,130.07,47.58,421.71,103.96,86.99,146.54,67.01,549.28,537.36,2127.8301
2015/5/20,130.06,47.58,423.86,103.6,87.13,145.94,66.48,552.51,539.27,2125.8501
2015/5/21,131.39,47.42,431.63,102.42,87.21,145.27,66.65,556.81,542.51,2130.8201
2015/5/22,132.54,46.9,427.63,101.35,86.52,144.6,66.47,554.52,540.11,2126.0601
2015/5/26,129.62,46.59,425.47,100.82,85.35,143.63,65.73,547.19,532.32,2104.2
2015/5/27,132.045,47.61,431.42,101.13,85.11,144.75,66.47,554.25,539.79,2123.48
2015/5/28,131.78,47.45,426.57,101.15,85.11,144.74,66.2,554.18,539.78,2120.79
2015/5/29,130.28,46.86,429.23,100.14,85.2,143,65.78,545.32,532.11,2107.3899
2015/6/1,130.535,47.23,430.92,100.04,85.13,143.35,66.08,549.21,533.99,2111.73
2015/6/2,129.96,46.92,430.99,99.98,85.14,143.03,66.02,553.95,539.18,2109.6001
2015/6/3,130.12,46.85,436.59,100.09,84.95,143.19,66.7,555.29,540.31,2114.0701
2015/6/4,129.36,46.36,430.78,99.23,84.22,141.37,66.33,551.69,536.7,2095.8401
2015/6/5,128.65,46.14,426.95,98.59,84.28,140.76,67.42,549.53,533.33,2092.8301
2015/6/8,127.8,45.73,423.5,97.96,84.85,139.52,66.89,543.48,526.83,2079.28
2015/6/9,127.42,45.65,425.48,98.21,84.58,139.63,67.18,542.16,526.69,2080.1499
2015/6/10,128.88,46.61,430.77,98.88,85.21,140.86,68.26,552.6,536.69,2105.2
2015/6/11,128.59,46.44,432.97,99.24,85.09,141.36,68.52,550.04,534.61,2108.8601
2015/6/12,127.17,45.97,429.92,98.35,84.02,140.29,68.25,547.47,532.33,2094.1101
2015/6/15,126.92,45.475,423.67,97.49,83.72,139.4,67.99,543,527.2,2084.4299
2015/6/16,127.6,45.83,427.26,98.36,84.68,139.71,68.37,544.87,528.15,2096.29
2015/6/17,127.3,45.97,427.81,98.73,84.73,139.97,68.14,546.6,529.26,2100.4399
2015/6/18,127.88,46.72,439.39,100.36,85.48,142.67,68.78,556.18,536.73,2121.24
2015/6/19,126.6,46.1,434.92,99.86,85.21,140.96,68.08,557.52,536.69,2109.99
2015/6/22,127.61,46.23,436.29,100.09,85.17,141.53,68.96,559.68,538.19,2122.8501
2015/6/23,127.03,45.91,445.99,99.78,85.07,141.33,69.75,563.39,540.48,2124.2
2015/6/24,128.11,45.635,440.84,99.33,84.68,140.09,69.02,558.57,537.84,2108.5801
2015/6/25,127.5,45.65,440.1,99.12,83.93,139.45,68.65,557.95,535.23,2102.3101
2015/6/26,126.75,45.26,438.1,99.64,83.86,139.78,68.95,553.06,531.69,2101.49
2015/6/29,124.53,44.37,429.86,97.68,82.82,136.51,67.2,541.25,521.52,2057.6399
2015/6/30,125.425,44.15,434.09,97.46,83.2,136.11,67.76,540.04,520.51,2063.1101
2015/7/1,126.6,44.445,437.39,98.47,82.37,137.52,68.07,543.3,521.84,2077.4199
2015/7/2,126.44,44.4,437.71,98.44,83.14,137.39,67.52,547.34,523.4,2076.78
2015/7/6,126,44.39,436.04,98.2,82.53,136.89,67.33,545.62,522.86,2068.76
2015/7/7,125.69,44.3,436.72,98.92,82.87,138.44,66.8,550.03,525.02,2081.3401
2015/7/8,122.57,44.24,429.7,97.77,81.97,136.9,65.43,541.7,516.83,2046.6801
2015/7/9,120.07,44.52,434.39,98.4,81.6,138.25,66.11,544.65,520.68,2051.3101
2015/7/10,123.28,44.61,443.51,99.53,82.22,139.73,67.05,556.11,530.13,2076.6201
2015/7/13,125.66,45.54,455.57,100.27,82.42,141.39,68.09,571.73,546.55,2099.6001
2015/7/14,125.61,45.62,465.57,99.78,83.11,141.12,69.04,584.18,561.1,2108.95
2015/7/15,126.82,45.76,461.19,100.42,82.76,142.61,69.19,583.96,560.22,2107.3999
2015/7/16,128.51,46.66,475.48,101.11,82.91,143.92,69.56,601.78,579.85,2124.29
2015/7/17,129.62,46.62,483.01,100.08,82.61,143.88,69.21,699.62,672.93,2126.6399
2015/7/20,132.07,46.92,488.1,100.37,81.76,144.51,69.26,692.84,663.02,2128.28
2015/7/21,130.75,47.28,488,100.34,81.66,143.6,69.1,695.35,662.3,2119.21
2015/7/22,125.22,45.54,488.27,100.18,81.79,143.52,70.08,695.1,662.1,2114.1499
2015/7/23,125.16,46.11,482.18,100.2,81.14,142.18,69.64,674.73,644.28,2102.1499
2015/7/24,124.5,45.94,529.42,99.15,79.94,141.25,68.91,654.77,623.56,2079.6499
2015/7/27,122.77,45.35,531.41,98.28,79.26,140.72,68.01,658.27,627.26,2067.6399
2015/7/28,123.38,45.34,526.03,99.02,82.48,143.22,68.05,659.66,628,2093.25
2015/7/29,122.99,46.29,529,99.73,83.14,142.92,68.94,661.43,631.93,2108.5701
2015/7/30,122.37,46.88,536.76,99.84,83.01,142.85,69.04,664.56,632.59,2108.6299
2015/7/31,121.3,46.7,536.15,100.21,79.21,142.74,68.53,657.5,625.61,2103.8401
2015/8/3,118.44,46.81,535.03,100.02,78.06,142.33,68.53,664.72,631.21,2098.04
2015/8/4,114.64,47.54,531.9,99.8,77.17,142.68,68.46,661.28,629.25,2093.3201
2015/8/5,115.4,47.58,537.01,100.52,77.17,143.5,68.73,673.29,643.78,2099.8401
2015/8/6,115.13,46.62,529.46,99.07,78.09,143.35,68.25,670.15,642.68,2083.5601
2015/8/7,115.52,46.74,522.62,98.85,76.83,143.55,68.05,664.39,635.3,2077.5701
2015/8/10,119.72,47.33,524,99.79,78.75,143.42,68.89,663.14,633.73,2104.1799
2015/8/11,113.49,46.41,527.46,99.01,77.49,142.8,68.23,690.3,660.78,2084.0701
2015/8/12,115.24,46.74,525.91,98.71,78.79,141.6,67.24,691.47,659.56,2086.05
2015/8/13,115.15,46.73,529.66,98.48,78.65,141.95,67.55,686.51,656.45,2083.3899
2015/8/14,115.96,47,531.52,98.81,78.36,142.57,67.89,689.37,657.12,2091.54
2015/8/17,117.16,47.32,535.22,99.87,78.77,142.32,68.07,694.11,660.87,2102.4399
2015/8/18,116.5,47.27,535.02,99.37,77.9,141.36,68.21,688.73,656.13,2096.9199
2015/8/19,115.01,46.61,532.92,99.31,76.23,140.47,67.6,694.04,660.9,2079.6101
2015/8/20,112.65,45.66,515.78,98.79,74.57,138.39,65.94,679.48,646.83,2035.73
2015/8/21,105.76,43.07,494.47,95.56,72.13,134.22,63.6,644.03,612.48,1970.89
2015/8/24,103.12,41.68,463.37,92.82,68.72,129.57,60.25,618.11,589.61,1893.21
2015/8/25,103.74,40.47,466.37,90.73,68.71,127.74,59.91,612.47,582.06,1867.61
2015/8/26,109.69,42.71,500.77,95.11,72.5,132.61,62.91,659.74,628.62,1940.51
2015/8/27,112.92,43.9,518.37,96.22,74.85,136.23,64.48,667.96,637.61,1987.66
2015/8/28,113.29,43.93,518.01,95.17,75.07,135.74,64.13,659.69,630.38,1988.87
2015/8/31,112.76,43.52,512.89,93.98,75.24,134.04,64.1,647.82,618.25,1972.1801
2015/9/1,107.72,41.82,496.54,92.09,72.08,130.41,61.45,629.56,597.79,1913.85
2015/9/2,112.34,43.36,510.55,93.35,73.23,132.22,62.57,644.91,614.34,1948.86
2015/9/3,110.37,43.5,504.72,92.64,73.79,132.15,62.68,637.05,606.25,1951.13
2015/9/4,109.27,42.61,499,91.31,72.46,129.64,61.5,628.96,600.7,1921.22
2015/9/8,112.31,43.89,517.54,93.94,73.5,132.9,63.16,643.88,614.66,1969.41
2015/9/9,110.15,43.07,516.89,92.22,72,130.59,62.18,643.41,612.72,1942.04
2015/9/10,112.57,43.29,522.24,92.72,72.52,130.66,62.66,651.08,621.35,1952.29
2015/9/11,114.21,43.48,529.44,92.93,72.69,131.37,62.56,655.3,625.77,1961.05
2015/9/14,115.31,43.04,521.38,93.32,72.49,130.9,62.38,652.47,623.24,1953.03
2015/9/15,116.28,43.98,522.37,94.4,72.86,132.26,63.58,665.07,635.14,1978.09
2015/9/16,116.41,44.3,527.39,94.61,74.3,132.58,64.14,665.52,635.98,1995.3101
2015/9/17,113.92,44.25,538.87,94.84,74.46,131.47,62.65,671.67,642.9,1990.2
2015/9/18,113.45,43.48,540.26,93.39,72.68,129.1,60.94,660.92,629.25,1958.03
2015/9/21,115.21,44.11,548.39,93.13,73.39,130.98,61.45,666.98,635.44,1966.97
2015/9/22,113.4,43.9,538.4,93.24,72.74,129.3,60.91,653.2,622.69,1942.74
2015/9/23,114.32,43.87,536.07,92.99,72.3,129.16,60.64,653.29,622.36,1938.76
2015/9/24,115,43.91,533.75,92.48,72.73,128.83,60.22,654.91,625.8,1932.24
2015/9/25,114.71,43.94,524.25,91,73.23,129.64,61.47,640.15,611.97,1931.34
2015/9/28,112.44,43.29,504.06,91.37,72.6,128.62,59.98,624.25,594.89,1881.77
2015/9/29,109.06,43.44,496.07,93.04,72.97,128.81,59.84,622.61,594.97,1884.09
2015/9/30,110.3,44.2,511.89,93.35,74.35,130.4,60.97,638.37,608.42,1920.03
2015/10/1,109.58,44.61,520.72,93.17,74.06,129.88,61.42,642,611.29,1923.8199
2015/10/2,110.38,45.57,532.54,93.93,75.88,129.83,60.81,656.99,626.91,1951.36
2015/10/5,110.78,46.63,543.68,94.76,76.81,132.38,62.02,671.68,641.47,1987.05
2015/10/6,111.31,46.75,537.48,93.42,77.89,131.19,62.05,671.64,645.44,1979.92
2015/10/7,110.78,46.8,541.94,94.98,79.2,132.68,62.13,670,642.36,1995.83
2015/10/8,109.5,47.45,533.16,95.08,80.03,133.75,62.13,667,639.16,2013.4301
2015/10/9,112.12,47.11,539.8,95.37,79.26,133.03,61.93,671.24,643.61,2014.89
2015/10/12,111.6,47,550.19,95.99,79.3,133.4,61.72,676.43,646.67,2017.46
2015/10/13,111.79,46.89,548.9,95.45,79.16,132.19,61.55,683.17,652.3,2003.6899
2015/10/14,110.21,46.68,544.83,94.53,80.16,131.18,59.99,680.41,651.16,1994.24
2015/10/15,111.86,47.01,562.44,97.15,81.48,133.8,61.89,693.02,661.74,2023.86
2015/10/16,111.04,47.51,570.76,98.24,82.48,133.81,62.43,695.32,662.2,2033.11
2015/10/19,111.73,47.62,573.15,97.94,80.99,133.62,62.22,699.95,666.1,2033.66
2015/10/20,113.77,47.77,560.88,97.59,80.83,134.16,62.52,680,650.28,2030.77
2015/10/21,113.76,47.2,555.77,97.63,80.21,133.22,62.06,671.8,642.61,2018.9399
2015/10/22,115.5,48.03,563.91,99.53,82.89,137.29,63.19,681.14,651.79,2052.51
2015/10/23,119.08,52.87,599.03,100.31,82.98,137.78,63.87,719.33,702,2075.1499
2015/10/26,115.28,54.25,608.61,99.94,81.22,137,63.9,731.12,712.78,2071.1799
2015/10/27,114.55,53.69,611.01,100.19,81.09,135.63,63.64,732.82,708.49,2065.8899
2015/10/28,119.27,53.98,617.1,100.48,82.28,138.16,65.5,736.92,712.95,2090.3501
2015/10/29,120.53,53.36,626.55,101.37,82.23,137.89,65.21,744.85,716.92,2089.4099
2015/10/30,119.5,52.64,625.9,101.03,82.74,136.02,64.25,737.39,710.81,2079.3601
2015/11/2,121.18,53.24,628.35,102.17,85.28,138.4,65.54,747.74,721.11,2104.05
2015/11/3,122.57,54.15,625.31,101.96,86.85,137.94,65.78,748.82,722.16,2109.79
2015/11/4,122,54.4,640.95,101.94,85.98,137.43,65.85,755.31,728.11,2102.3101
2015/11/5,120.92,54.38,655.65,102.33,84.81,136.57,66.44,760.67,731.25,2099.9299
2015/11/6,121.06,54.92,659.37,101.92,84.47,136.33,68.46,761.6,733.76,2099.2
2015/11/9,120.57,54.16,655.49,100.84,81.95,134,67.39,754.77,724.89,2078.5801
2015/11/10,116.77,53.51,659.68,101.45,82.35,134.73,67.68,758.26,728.32,2081.72
2015/11/11,116.11,53.65,673.25,101.86,81.62,134.96,67.35,765.25,735.4,2075
2015/11/12,115.72,53.32,665.6,100.27,79.41,132.78,66,756.53,731.23,2045.97
2015/11/13,112.34,52.84,642.35,99.88,78.1,131.96,65.56,740.07,717,2023.04
2015/11/16,114.175,53.765,647.81,101.22,80.9,133.3,66.51,750.42,728.96,2053.1899
2015/11/17,113.69,52.97,643.3,101.5,79.96,133.09,66.13,745.98,725.3,2050.4399
2015/11/18,117.29,53.85,663.54,102.67,80.74,136.22,67.45,760.01,740,2083.5801
2015/11/19,118.78,53.94,661.27,102.49,80.3,136.63,67.66,759.94,738.41,2081.24
2015/11/20,119.3,54.19,668.45,102.48,79.79,136.63,67.54,777,756.6,2089.1699
2015/11/23,117.75,54.19,678.99,102.77,80.28,135.99,66.88,776.7,755.98,2086.5901
2015/11/24,118.88,54.25,671.15,102.04,81.88,135.54,66.78,769.63,748.28,2089.1399
2015/11/25,118.03,53.69,675.34,101.96,81.25,135.13,66.86,769.26,748.15,2088.8701
2015/11/27,117.81,53.93,673.26,102.37,81.23,134.63,67.17,771.97,750.26,2090.1101
2015/11/30,118.3,54.35,664.8,101.24,81.66,134.09,66.68,762.85,742.6,2080.4099
2015/12/1,117.34,55.22,679.06,102.36,81.89,136.43,67.61,783.79,767.04,2102.6299
2015/12/2,116.28,55.21,676.01,102.05,79.55,135.27,66.66,777.85,762.38,2079.51
2015/12/3,115.2,54.2,666.25,100.79,78.41,132.66,65.8,768.2,752.54,2049.6201
2015/12/4,119.03,55.91,672.64,102.95,78.86,136.48,67.89,779.21,766.81,2091.6899
2015/12/7,118.28,55.81,669.83,103.32,76.8,135.6,67,772.99,763.25,2077.0701
2015/12/8,118.23,55.79,677.33,102.42,74.63,133.36,65.96,775.14,762.37,2063.5901
2015/12/9,115.62,54.98,664.79,102.15,75.63,131.71,65.46,762.55,751.61,2047.62
2015/12/10,116.17,55.27,662.32,102.64,75.69,131.71,65.61,760.04,749.46,2052.23
2015/12/11,113.18,54.06,640.15,101.68,74.34,130.31,64.07,750.42,738.87,2012.37
2015/12/14,112.48,55.14,657.91,102.15,76.03,132.02,64.27,762.54,747.77,2021.9399
2015/12/15,110.49,55.2,658.64,104.13,79.43,134.88,66.1,760.09,743.4,2043.41
2015/12/16,111.34,56.13,675.77,105.25,79.15,135.88,67.53,776.59,758.09,2073.0701
2015/12/17,108.98,55.7,670.65,103.64,77.96,133.97,66.28,769.83,749.43,2041.89
2015/12/18,106.03,54.13,664.14,101.95,77.28,129.53,64.4,756.85,739.31,2005.55
2015/12/21,107.33,54.83,664.51,101.58,77.26,131.19,65.54,760.8,747.77,2021.15
2015/12/22,107.23,55.35,663.15,102.71,77.65,133.14,65.68,767.13,750,2038.97
2015/12/23,108.61,55.82,663.7,103.49,80.19,134.15,66.73,768.51,750.31,2064.29
2015/12/24,108.03,55.67,662.79,103.72,79.33,133.89,66.6,765.84,748.4,2060.99
2015/12/28,106.82,55.95,675.2,103.22,78.74,133.12,66.38,782.24,762.51,2056.5
2015/12/29,108.74,56.55,693.97,104.03,79.16,134.14,67.07,793.96,776.6,2078.3601
2015/12/30,107.32,56.31,689.07,103.78,78.11,133.26,66.59,790.3,771,2063.3601
2015/12/31,105.26,55.48,675.89,102.72,77.95,132.04,66.03,778.01,758.88,2043.9399
2016/1/4,105.35,54.8,636.99,100.48,77.46,130.75,63.62,759.44,741.84,2012.66
2016/1/5,102.71,55.05,633.79,100.9,78.12,131.25,63.73,761.53,742.58,2016.71
2016/1/6,100.7,54.05,632.65,100.39,77.47,131.33,62.81,759.33,743.62,1990.26
2016/1/7,96.45,52.17,607.94,99.22,76.23,129.48,60.27,741,726.39,1943.09
2016/1/8,96.96,52.33,607.05,98.16,74.69,128.33,58.92,730.91,714.47,1922.03
2016/1/11,98.53,52.3,617.74,97.57,73.69,128.36,58.83,733.07,716.03,1923.67
2016/1/12,99.96,52.78,617.89,98.24,75.2,128.8,58.96,745.34,726.07,1938.6801
2016/1/13,97.39,51.64,581.81,97.02,75.65,126.25,57.34,719.57,700.56,1890.28
2016/1/14,99.52,53.11,593,98.89,79.12,128.07,58.2,731.39,714.72,1921.84
2016/1/15,97.13,50.99,570.18,97,77.58,126.14,57.04,710.49,694.45,1880.33
2016/1/19,96.66,50.56,574.48,97.5,76.4,127.76,57.01,719.08,701.79,1881.33
2016/1/20,96.79,50.79,571.77,95.75,73.18,124.83,55.51,718.56,698.45,1859.33
2016/1/21,96.3,50.48,575.02,95.94,74.1,125.62,55.25,726.67,706.59,1868.99
2016/1/22,101.42,52.29,596.38,96.75,76.57,127.04,56.95,745.46,725.25,1906.9
2016/1/25,99.44,51.79,596.53,96.4,73.98,124.13,55.66,733.62,711.67,1877.08
2016/1/26,99.99,52.17,601.25,101.18,76.7,125.89,57.08,733.79,713.04,1903.63
2016/1/27,93.42,51.22,583.35,102.16,75.29,125.19,57.04,717.58,699.99,1882.95
2016/1/28,94.09,52.055,635.35,102.27,76.99,126.01,57.28,748.3,730.96,1893.36
2016/1/29,97.34,55.09,587,104.44,77.85,129.77,59.5,761.35,742.95,1940.24
2016/2/1,96.43,54.71,574.81,104.37,76.29,128.66,58.86,770.77,752,1939.38
2016/2/2,94.48,53,552.1,103.41,74.59,125.7,57.03,780.91,764.65,1903.03
2016/2/3,96.35,52.16,531.07,104.14,78.48,126.24,57.41,749.38,726.95,1912.53
2016/2/4,96.6,52,536.26,103.9,79.83,127.44,58.4,730.03,708.01,1915.45
2016/2/5,94.02,50.16,502.13,100.54,80.08,126.56,57.75,703.76,683.57,1880.05
2016/2/8,95.01,49.41,488.1,102,81.16,126.78,56.54,704.16,682.74,1853.4399
2016/2/9,94.99,49.28,482.07,101.97,80.08,127.72,56.2,701.02,678.11,1852.21
2016/2/10,94.27,49.71,490.48,101.73,79.35,126.58,55.52,706.85,684.12,1851.86
2016/2/11,93.7,49.69,503.82,101.7,79.6,125.09,53.07,706.36,683.11,1829.08
2016/2/12,93.99,50.5,507.08,101.82,81.03,128.07,57.49,706.89,682.4,1864.78
2016/2/16,96.64,51.09,521.1,102.32,81.22,128.56,58.35,717.64,691,1895.58
2016/2/17,98.12,52.42,534.1,102.5,82,130.26,58.77,731.97,708.4,1926.8199
2016/2/18,96.26,52.19,525,104.24,82.45,130.86,57.81,717.51,697.35,1917.83
2016/2/19,96.04,51.82,534.9,104.16,82.5,131.05,57.82,722.11,700.91,1917.78
2016/2/22,96.88,52.65,559.5,104.75,82.39,131.99,58.57,729.05,706.46,1945.5
2016/2/23,94.69,51.18,552.94,104.08,81.23,130.74,56.12,717.29,695.85,1921.27
2016/2/24,96.1,51.36,554.04,104.96,81.52,131.03,56.14,720.9,699.56,1929.8
2016/2/25,96.76,52.1,555.15,106.38,82.01,132.31,57.01,729.12,705.75,1951.7
2016/2/26,96.91,51.3,555.23,105.78,81.75,131.92,57.54,724.86,705.07,1948.05
2016/2/29,96.69,50.88,552.52,105.21,80.15,134.17,56.3,717.22,697.77,1932.23
2016/3/1,100.53,52.58,579.04,107.22,81.28,136.94,59.2,742.17,718.81,1978.35
2016/3/2,100.75,52.95,580.21,107.04,82.7,136.73,59.76,739.48,718.85,1986.45
2016/3/3,101.5,52.35,577.49,106.65,82.4,136.84,59.96,731.59,712.42,1993.4
2016/3/4,103.01,52.03,575.14,106.5,82.29,137.97,60.05,730.22,710.89,1999.99
2016/3/7,101.87,51.03,562.8,106.74,84.46,138.72,59.94,712.8,695.16,2001.76
2016/3/8,101.03,51.65,560.26,106.22,82.63,137.8,58.78,713.53,693.97,1979.26
2016/3/9,101.12,52.84,559.47,106.84,82.4,139.13,59.12,725.41,705.24,1989.26
2016/3/10,101.17,52.05,558.93,107.14,82.18,138.62,58.61,732.17,712.82,1989.5699
2016/3/11,102.26,53.07,569.61,107.71,82.19,140.65,59.34,744.87,726.82,2022.1899
2016/3/14,102.52,53.17,573.37,107.66,82.41,139.72,59.12,750.24,730.49,2019.64
2016/3/15,104.58,53.59,577.02,107.76,82.82,140.4,59.2,750.57,728.33,2015.9301
2016/3/16,105.97,54.35,574.27,107.41,82.87,139.83,58.92,757.36,736.09,2027.22
2016/3/17,105.8,54.66,559.44,106.74,84.1,142.4,58.75,758.48,737.78,2040.59
2016/3/18,105.92,53.49,552.08,107.5,84.2,142.16,60.48,755.41,737.6,2049.5801
2016/3/21,105.91,53.86,553.98,107.28,83.62,142.13,60.46,762.16,742.09,2051.6001
2016/3/22,106.72,54.07,560.48,107.38,84.12,142.18,60.24,760.05,740.75,2049.8
2016/3/23,106.13,53.97,569.63,108.5,83.75,140.96,59.94,757.56,738.06,2036.71
2016/3/24,105.67,54.21,582.95,108.31,83.98,140.11,59.48,754.84,735.3,2035.9399
2016/3/28,105.19,53.54,579.87,108.23,84.22,141.29,59.4,753.28,733.53,2037.05
2016/3/29,107.68,54.71,593.86,109.14,84.53,141.9,59.03,765.89,744.77,2055.01
2016/3/30,109.56,55.05,598.69,108.98,84.52,142.46,59.71,768.34,750.53,2063.95
2016/3/31,108.99,55.23,593.64,108.2,83.59,141.88,59.22,762.9,744.95,2059.74
2016/4/1,109.99,55.57,598.5,109.19,82.96,143.79,59.88,769.67,749.91,2072.78
2016/4/4,111.12,55.43,593.19,108.59,83.16,143.22,59.2,765.12,745.29,2066.1299
2016/4/5,109.81,54.56,586.14,108.95,82.21,141.2,58.36,758.57,737.8,2045.17
2016/4/6,110.96,55.12,602.08,109.42,83.31,141.7,58.81,768.07,745.69,2066.6599
2016/4/7,108.54,54.46,591.43,109.27,82.37,140.81,57.32,760.12,740.28,2041.91
2016/4/8,108.66,54.42,594.6,109.1,83.21,141.06,57.74,759.47,739.15,2047.6
2016/4/11,109.02,54.31,595.93,108.97,83.32,140.99,58.2,757.54,736.1,2041.99
2016/4/12,110.44,54.65,603.17,109.6,84.35,142.4,59.28,764.32,743.09,2061.72
2016/4/13,112.04,55.35,614.82,109.87,84.83,144.04,61.79,771.91,751.72,2082.4199
2016/4/14,112.1,55.36,620.75,109.84,85.43,143.72,62.59,775.39,753.2,2082.78
2016/4/15,109.85,55.65,625.89,110.18,84.97,143.45,61.87,780,759,2080.73
2016/4/18,107.48,56.46,635.35,110.93,85.78,144.38,62.27,787.68,766.61,2094.3401
2016/4/19,106.91,56.39,627.9,112.68,86.21,145.95,63.32,776.25,753.93,2100.8
2016/4/20,107.13,55.59,632.99,113.58,86.8,146.09,64.24,774.92,752.67,2102.3999
2016/4/21,105.97,55.78,631,113.57,86.79,144.86,63.6,780,759.14,2091.48
2016/4/22,105.68,51.78,620.5,113.32,87.53,146.11,63.97,737.77,718.77,2091.5801
2016/4/25,105.08,52.11,626.2,113.51,87.33,146.18,63.6,742.21,723.15,2087.79
2016/4/26,104.35,51.44,616.88,112.91,87.63,147.02,63.93,725.37,708.14,2091.7
2016/4/27,97.82,50.94,606.57,112.77,88.46,147.6,64.11,721.46,705.84,2095.1499
2016/4/28,94.83,49.9,602,112.48,88.03,146.07,63.6,705.06,691.02,2075.8101
2016/4/29,93.74,49.87,659.59,112.08,88.4,145.48,63.2,707.88,693.01,2065.3
2016/5/2,93.64,50.61,683.85,112.75,89.13,146.89,63.79,714.41,698.21,2081.4299
2016/5/3,95.18,49.78,671.32,112.69,88.11,144.83,62.56,708.44,692.36,2063.3701
2016/5/4,94.19,49.87,670.9,112.22,87.94,144.24,61.57,711.37,695.7,2051.1201
2016/5/5,93.24,49.94,659.09,112.88,88.04,143.88,61.24,714.71,701.43,2050.6299
2016/5/6,92.72,50.39,673.95,112.74,88.51,144.62,61.6,725.18,711.12,2057.1399
2016/5/9,92.79,50.07,679.75,113.72,88.57,142.91,61.21,729.13,712.9,2058.6899
2016/5/10,93.42,51.02,703.07,114.67,89.24,144.78,62.04,739.38,723.18,2084.3899
2016/5/11,92.51,51.05,713.23,114.37,88.81,142.87,61.81,730.55,715.29,2064.46
2016/5/12,90.34,51.51,717.93,114.23,89.67,143.31,61.77,728.07,713.31,2064.1101
2016/5/13,90.52,51.08,709.92,113.56,88.66,141.4,61.2,724.83,710.83,2046.61
2016/5/16,93.88,51.83,710.66,114.44,89.57,141.85,61.66,730.3,716.49,2066.6599
2016/5/17,93.49,50.51,695.27,113.83,89.53,140.34,61.66,720.19,706.23,2047.21
2016/5/18,94.56,50.81,697.45,113.59,89.35,141.47,64.04,721.78,706.63,2047.63
2016/5/19,94.2,50.32,698.52,112.86,90.11,140.79,63.39,715.31,700.32,2040.04
2016/5/20,95.22,50.62,702.8,112.64,89.74,141.83,63.51,721.71,709.74,2052.3201
2016/5/23,96.43,50.03,696.75,112.16,89.6,141.48,63.46,717.25,704.24,2048.04
2016/5/24,97.9,51.59,704.2,112.69,89.67,143.71,64.54,733.03,720.09,2076.0601
2016/5/25,99.62,52.12,708.35,113.35,90.26,144.08,65.52,738.1,725.27,2090.54
2016/5/26,100.41,51.89,714.91,112.9,89.8,143.05,65.03,736.93,724.12,2090.1001
2016/5/27,100.35,52.32,712.24,113.06,90.01,143.35,65.43,747.6,732.66,2099.0601
2016/5/31,99.86,53,722.79,112.69,89.02,140.54,65.27,748.85,735.72,2096.95
2016/6/1,98.46,52.85,719.44,112.78,89.24,141.99,65.69,748.46,734.15,2099.3301
2016/6/2,97.72,52.48,728.24,114.49,88.53,142.11,65.81,744.27,730.4,2105.26
2016/6/3,97.92,51.79,725.54,114.76,88.37,141.14,64.64,735.86,722.34,2099.1299
2016/6/6,98.63,52.13,726.73,115.77,89.34,141.82,65.28,730.06,716.55,2109.4099
2016/6/7,99.03,52.1,723.74,115.73,90.71,141.41,65.06,731.09,716.65,2112.1299
2016/6/8,98.94,52.04,726.64,115.8,90.79,142.53,65.25,742.93,728.28,2119.1201
2016/6/9,99.65,51.62,727.65,117,90.67,142.23,64.75,742.52,728.58,2115.48
2016/6/10,98.83,51.48,717.91,117.01,89.98,141.76,63.84,733.19,719.41,2096.0701
